740EF0A016B8D3414B465BFEB92FE8D9,Road To Ballhalla (EUR USA),null
C621371169DA6D17AE94714B4435AF16,The Journey Down - Chapter Two (EUR USA),null
862E40F680068BAF0A895E882CBA4DDE,ザ・トレイル：フロンティアチャレンジ (JPN),null
C155F6CAD6F36C7450C0824562CB3BC6,GUNBIRD2 for Nintendo Switch (EUR JPN USA),null
ED60DEF35B747E088A2C783CA7E55BA0,大神 絶景版 (JPN),null
659B13F48903294AE2B3FA4F12DA9898,Xenoblade Chronicles™ 2 (EUR KOR USA),null
9C39DB8F4E85425D32E9A1AC0030676D,OPUS - The Day We Found Earth (EUR JPN USA),null
E29F86DDF0DA748EEA5153B173EFA3F9,Word Search by POWGI Demo (EUR USA),null
7F84FCDD31F7A57993D7F9D20F9FE46B,Ikaruga (EUR USA),null
149E09AB414838A0CD48981D160BBA11,Infinite Minigolf (EUR JPN USA),null
A01B294F835D08F7D40F85F6F8ECCBCC,NARUTO SHIPPUDEN - Ultimate Ninja STORM Trilogy (EUR USA),null
37FFC8434053B5BB7E394A70D79D5EFF,Perfect Angle (EUR USA),null
DC26A7A24848708B8243FF375A58037B,アケアカNEOGEO ASO II 〜ラストガーディアン〜 (EUR JPN USA),null
E78494204D2B5363B72BD1CE82C84A67,D/Generation  - The Original (EUR USA),null
203B3BEAD3B399436903B2A863393052,SONIC FORCES™ Digital Bonus Edition (EUR),null
7F16F57E9503B360EEEE17A70BDBFBCE,World to the West (JPN),null
C8DEC766058786A4B915D833A681A55E,Don’t Starve - Nintendo Switch Edition (EUR USA),null
FC5A2772DC88D8843064DD6C07C3DCB1,10秒走RETURNS 体験版 (EUR JPN USA),null
6EC44942405D964FCA42DCEB6BF54884,PAC-MAN VS. Free Multiplayer-only Ver. (EUR JPN USA),null
9F15F6D1D5555897EA5A2743DF71BC94,KADOBAT WARS (JPN USA),null
EA5CEAD0C10C4580E4DCED858DDFCF69,Dandara (EUR JPN USA),null
EF4D08160843BC4C7188BC45290FDB64,Dustoff Heli Rescue 2 (EUR JPN USA),null
362274CF3F9FEC6F705A3692C0BDC543,ESCAPE TRICK - 35 Fateful Enigmas (EUR JPN USA),null
4EAEDDCE816268BBAB9248A46A78077E,デッドハウス 再生 (JPN),null
10913F964FE64B3373593633781B4FA9,Severed (EUR USA),null
B0E8D49973A3C2E9937A142659811474,Goosebumps The Game (USA),null
5372EC1208C66B8A9E768B072A589617,EARTHLOCK (EUR USA),null
C67DF747D3A3162D98DE750D16374003,Jolt Family Robot Racer (EUR USA),null
0140BCE5DAF2A4E0ED8AD14454F8224E,The Wardrobe (EUR USA),null
3753B4AD285B1BB6186A94C382B42881,Bomb Chicken (EUR USA),null
C282F5E80052E947D8EEBBF6DD25A196,ROCK'N RACING OFF ROAD DX (JPN),null
73F83DA721DE5AFEED1F917A300ED622,MagiCat (EUR USA),null
C15A47C7F7B07448C8F2E3BDF73AD439,NAMCO MUSEUM (EUR JPN USA),null
63AFE21D11C76633C9894A3385E70485,TorqueL -Physics Modified Edition- (EUR JPN USA),null
FB761F89764FE6715E1C3E00FCB812D3,LEGO® Harry Potter™ Collection (USA),null
235A9789D3B2754BECF3E0CD8F5D9C67,ワールドエンド・シンドローム (JPN),null
5C78065CD98929D80FE9662AC4A6DDA2,Crypt of the NecroDancer - Nintendo Switch Edition (EUR USA),null
DADF55817982B479D58C1C8D59A7E8AE,Hulu (USA),null
02F80E81A56C49457F0AFEAFFF85A201,Spectrum (EUR USA),null
23739E5BA5444CED5B1958D3557B708F,State of Anarchy - Master of Mayhem (EUR USA),null
B5326B1E58931254287CB2E8DA86D794,Super Beat Sports™ (EUR JPN USA),null
F5B8727C6EC23753411283E8A7B5F263,I am Setsuna (EUR JPN USA),null
B7D8206EBA3C20AE8A0529F6DAF81E41,Scribblenauts - Showdown (EUR USA),null
E13D9B3FF4EAAC8EFD628B8759E466A9,ACA NEOGEO SENGOKU (EUR JPN USA),null
26BFE7BC7EF6DF785FDCC70FD6157455,Transcripted (EUR JPN USA),null
092F24C061C0FB873FE16567CE37097F,Super Inefficient Golf (EUR USA),null
1732B5960176F92C826CBF169DAEC049,PHOTON³（フォトン・キューブ） (EUR JPN USA),null
10F9114C2EEA683A55B337FC89430AD4,Parallel (EUR USA),null
32B82326621B2EF82002A9A38045E5EF,Voxel Shot for Nintendo Switch（ボクセルショット） (JPN),null
D4D63B5B034258311F243102C3D327AD,大図書館の羊飼い -Library Party- (JPN),null
5F25EBBAB5987964E56ADA5BBDDE9DF2,5F25EBBAB5987964E56ADA5BBDDE9DF2,精灵宝可梦 Let's Go! 伊布
87A887FAF7938395D005DFBAD1E0D489,The Men of Yoshiwara - Ohgiya (EUR JPN USA),null
AC8193BD5146A9A0752EB43D733635E1,Cycle 28 (EUR USA),null
E25C6EA276D9241752081CBF73BEEBCA,Bad North (EUR JPN USA),null
D7B61DBE9E88E862593044D886181F8F,The Binding of Isaac - Afterbirth+ (EUR),null
21DC55627B27A96C21194D6DBFB527E4,The Charming Empire (EUR JPN USA),null
251635AC4D0B47D85DBECD1AAA4A3967,ブロック ビルダー SP (JPN),null
41461CB09229C779F70FB0B4021BC077,Harvest Moon - Light of Hope Special Edition (EUR),null
7F2F1111AFE3AA11E958B0ACD0B5B925,Enter the Gungeon (EUR JPN USA),null
4A880E56D7B6F78D89B075F10AB4CD21,ACA NEOGEO THE LAST BLADE (EUR JPN USA),null
68C3242B508761CBE3C33C6841D9B241,レイトン ミステリージャーニー カトリーエイルと大富豪の陰謀 DX (JPN),null
A95D79E06DD82E411AAB054D9A7BD386,Die for Valhalla! (EUR USA),null
B30A338E18929D6B0089970193D6431C,Disgaea 1 Complete (USA),null
E9AA6B493C904541EC9B01BBC08D3172,Happy Birthdays (CHN JPN KOR),null
FDDDD25D740A6A609E1AEA8B55BE1A93,Baobabs Mausoleum Ep.1 - Ovnifagos Don't Eat Flamingos (EUR USA),null
0A649893FF21812E9BF100C44BCFE3CA,FLASHBACK™ (EUR USA),null
39D29C8CA48151DFC2610042158503F2,Bastion (EUR USA),null
47645B79AAC91BAA27FBE1B4F9080550,Where Are My Friends? (EUR USA),null
76D769EA1AEFE603BD0D9D2DA1A76A78,Grab the Bottle (EUR USA),null
04EA7795F2895453FF601F3C5A95ACF5,アケアカNEOGEO ブレイジングスター (EUR JPN USA),null
41E75AEC7E74EFAAEC3E284B0442621F,Splatoon™ 2 - Splatfest World Premiere (EUR USA),null
49F3AB1FEC27E3CC1D94E9D4AD7DA138,Ultimate Chicken Horse (USA),null
7910F47459DF7E4B29A75EA6A2230E07,Poly Bridge (EUR JPN USA),null
79117A70434C80E42C68281892D51C71,Never Stop (EUR USA),null
2CC6AAC28A644E29920C312235FF6423,EXTREME POKER (EUR JPN USA),null
8A3E3FB373BC66195B642F25025A73E1,ACA NEOGEO MAGICAL DROP II (EUR JPN USA),null
E90A5421F5FE4E5B694DC8C1C48C4980,ACA NEOGEO SENGOKU 3 (EUR JPN USA),null
ECF7C1FC14F45884413690C3AD02E669,クリプト・オブ・ネクロダンサー体験版 (JPN),null
28C398FD571C41447BFB943A66E4DF1C,シャイニング・レゾナンス リフレイン (JPN),null
466683549EC0B90D20925E0594733A31,いっしょにチョキッと スニッパーズ 体験版 (EUR JPN USA),null
69203F57A02BA39D7A6E8912E69294CD,Minit (EUR JPN USA),null
A81BD4AC72F49F96AC346203E55ECEFC,Alchemic Jousts (EUR USA),null
EF596D869B0A8C47E7784FBD06652E31,Yōdanji (EUR JPN USA),null
7894EB961137C16C446E391DA16ECA75,Voxel Shot for Nintendo Switch (EUR),null
032FE7FE06A8F02804FB59C6D7FAA4D7,Yono (ヨノ) (JPN),null
989FF2478DF600F4C39D11D45D21590A,光明之響　龍奏回音 (KOR),null
362BF55C88952E66CE7236D9A652D2B8,バトルスポーツ めく〜る (JPN),null
E03D8B3F93A5384E0D114EEF227E436B,Mitsurugi Kamui Hikae (EUR JPN USA),null
047634F6DF8F2A041419899112BC2764,World Soccer Pinball (EUR USA),null
6CAF35D89074397992682F7CB5BB48A4,Arcade Archives Mario Bros. (EUR JPN USA),null
BAE1E4F52C92EDA4867A67DC7DBDEE43,レゴ®ニンジャゴー ムービー ザ・ゲーム (JPN),null
0DFF35AFED54DE877A5F98A2C76DCBED,Disco Dodgeball - REMIX (EUR USA),null
AC02AA69728B919FA05353B10713691E,Disease -Hidden Object- (EUR JPN USA),null
176CD7CAC22E324D78AEB98DFE387F5C,Zen Bound 2 (EUR JPN USA),null
5AD4016BBC6A1815F5C9B25205D7848F,Lanota (EUR JPN USA),null
B3D1587926667F4C73EB8BA6351CA47C,かいぞくポップ (JPN),null
70227AEA0C870FE191588C9840CAC6F9,Fall of Light - Darkest Edition (EUR USA),null
B6F13F8415088A0736A59A9CD809BD27,タンブルストーン・デモ (JPN),null
D7C32C16F7B1D32CB89C9A1B3D49B1EA,Wanderjahr TryAgainOrWalkAway (EUR USA),null
AF9CC3C97938B51955EC2834487A7265,Phantom Trigger (EUR USA),null
720E39573AA8E05F39F384AEFB1E1B6F,Levels+  - Addictive Puzzle Game (EUR JPN USA),null
07D9814262B38BD7F7D0D29A25B162B8,LEGO® CITY Undercover (EUR),null
B338C6CE1EE31394DC95AA07365A7794,ドラゴンクエストⅩ　オールインワンパッケージ (JPN),null
DBDBE2813D6802A74E703370798DCD59,真・電愛「なにが欲しいの？」 ～北見えり～ (EUR JPN USA),null
51E77033B66C8789C45FC05BC658D697,プラチナ・トレイン～日本縦断てつどうの旅～ (JPN),null
3DBF28560A4D2D60B323AA230D7DFCE1,Chicken Range (EUR),null
4DE5B0671C61AC739EA491A7D3A36B21,GRIDD - Retroenhanced (EUR USA),null
9E0162A4B24923B4D4B06F2AAECC5B7C,GREEN (EUR JPN USA),null
AF3FC938C4E8919F0DF6DE725C2C4A64,Burly Men at Sea (EUR JPN USA),null
CEF26A60CACE59966D36FA9E6EC32DAE,Deep Ones (EUR USA),null
B5405DBF70D7E6D1718A254DC0D3E007,Arcade Archives MOON PATROL (EUR JPN USA),null
A18332D608210216D3CD45106FD5B466,アケアカNEOGEO 餓狼 MARK OF THE WOLVES (EUR JPN USA),null
70D2E2C78563CB8EE8EAFE4A386B6248,Epic Loon (EUR USA),null
951457D7F0DB96DBAD5BB41DCB0E331B,The Walking Dead - The Final Season - Season Pass (EUR USA),null
93761C6081E8EEBB4D3BAB7922B8AA02,Chicken Assassin - Reloaded (EUR USA),null
D5DADDF716824851E60F85E9C83FF7DA,ACA NEOGEO REAL BOUT FATAL FURY (EUR JPN USA),null
65CEF339BB4B0ABE825BD23E3FC322D3,Cars 3 - Driven to Win (EUR),null
92834FBBAA62FA92B9D6B6D95DFC331E,INK (EUR USA),null
9F4069D22E19AC784D88280DE2923615,GEKIDO (JPN),null
897EAE119280A13DBF97DAB15A16A087,Johnny Turbo's Arcade - Bad Dudes (EUR USA),null
005B517DE093C36260DB51738CE1BB38,ロックマンX アニバーサリー コレクション 2 (JPN),null
060480A0C4E15D5EAA2159DC3454E6C2,チャリオット 王様パック (JPN),null
5ED2CBC63078B89000C247FC0FF81F74,ZOMBIE GOLD RUSH (EUR JPN USA),null
D448BF4C5B9840F3A32D20B46111A4E4,Firefighters - Airport Fire Department (EUR USA),null
0CE001EC30B031A6356A6868351B8713,12 orbits (EUR JPN USA),null
3A2955F9D12BBF56D01A07205E7F1E1D,Dead Cells (EUR JPN USA),null
ED94168B050F61FDC6B687BE665E6AC1,Glaive - Brick Breaker (EUR USA),null
F6ABF5D1BFD62F70F73C0C9982E31B9A,マーセナリーズウィングス 偽りの不死鳥 (JPN),null
896B8189D2829BB7A218EED98D0D5CF8,Next Up Hero (EUR USA),null
3B527963A4E21EDEF87C54FA5600E205,Kero Blaster (EUR JPN USA),null
738EE46639083190D12447BD32B9EB73,メゾン・ド・魔王 (JPN),null
C14E2378AC8EB05B2A1CCB58335FC2BE,シャンティ：ハーフ・ジーニー ヒーロー アルティメット・エディション (JPN),null
563D545FB1D3A30610EC8A30D3A09269,アケアカNEOGEO ザ・キング・オブ・ファイターズ 2000 (EUR JPN USA),null
F8D087CFC849713C76A06A954E9486D3,Shovel Knight - Treasure Trove (EUR JPN USA),null
B053E10B09FF519D5B2A6E3DCDE9130C,Defunct (EUR USA),null
57B4628D2267231D57E0FC1078C0596D,57B4628D2267231D57E0FC1078C0596D,Nintendo Switch 系统界面1
870959BD30A3EAC174BE18CA63D8A9CA,ACA NEOGEO BASEBALL STARS PROFESSIONAL (EUR JPN USA),null
F354528C747ACC7677993724C249E60D,Thumper (EUR JPN USA),null
4D8CDCCC3F6896FCE1EB3E24E3EA58FE,Puzzle Adventure Blockle (EUR JPN USA),null
C036798FE29F5A472306B6E4F3BB6282,Monster Loves You (EUR USA),null
840D0337D64769BD45FFFFA139E9B4FB,My Riding Stables – Life with Horses (EUR),null
8F4067D99C12FCF7B2FC8FEFAE4F3FDE,Armello (EUR JPN USA),null
932085249BB7038BDE194DAFFAD25726,Shio (EUR JPN USA),null
9E043A33A16D53354BA77017EC435160,ACA NEOGEO TOP HUNTER RODDY & CATHY (EUR JPN USA),null
7C397A8B6C587ADE19A8D72CAA72BA4E,Trax - Build it Race it (USA),null
0E7530A3D1D9AA95709F1F586E40BD10,Mecha Storm (EUR USA),null
C4C3EF8F64C4FDB30C2F481D9097949B,Iconoclasts (JPN),null
28F0B8346549AD655A3E93BF0722D704,Crossing Souls (EUR JPN USA),null
EA167CCACA37E364FF7957C68F12AA0E,Human Resource Machine (EUR USA),null
F992EE5074AFA600D8E4DB3C1D541E58,ONE MORE DUNGEON (JPN),null
52CBCBAA3D3E7355D39F76358C363156,IRONCAST (EUR USA),null
AE97841C4CD6733E57D61B0EE4CE20D9,Mario Tennis™ Aces - Pre-launch Online Tournament (EUR),null
1850B5D674B98147F1AD7C6693369685,Resident Evil Revelations 2 (EUR JPN USA),null
33ADB83D0EBA2D67E279ACC4444A4FCD,魔界戦記ディスガイア Refine (JPN),null
8C1E22BC1A437AA86C3DF6E7D0564024,88 Heroes - 98 Heroes Edition (EUR JPN USA),null
048CC23743F843D2221750FE860E19E5,Kitten Squad (EUR USA),null
D4DFEB2A86C8E2A460B41C59FCEB784E,Oxenfree (EUR USA),null
CE45D746FA5E3163BD2690796B71FE14,Super Putty Squad (EUR USA),null
90A95F70F7075E2B3CE05491087DC85E,Sky Ride (EUR JPN USA),null
3688F589B8A08E6FD4D4672CBD2E4F0C,Lifeless Planet - Premiere Edition (EUR USA),null
27B43DBE1CF53CADD3897FC3CD79185F,Puyo Puyo™ Tetris® Demo (EUR),null
7D9C50AB4D69AD86E2A10CF8B20DC87F,null,箱子男孩 & 箱子女孩【试玩版】
D2FDB1C4A65484CC21FE51721D34C920,Another Lost Phone - Laura's Story (EUR USA),null
0E5FEC5305745886DD7884A0129866BD,The Messenger (EUR JPN USA),null
2C11DA6F8DB14C10E4B5B37196CF89B0,ツインロボット DX (JPN),null
5AE3123D0C26717E9CA53960EFCD4DBE,ブレイブダンジョン＋魔神少女COMBAT (EUR JPN USA),null
5CDE611D4D12BC268955FE0874087233,THE 麻雀 (JPN),null
814D888B4B583E2BA623B4DEE870A083,Mummy Pinball (EUR USA),null
ACC991A5D3BA0A4B4D4F92F24199641B,Realpolitiks (EUR USA),null
6B707FAFD895A9173F1328731CB62774,Slime-san (JPN),null
50AD6EC51521C161E9F33DA7BC5D7E17,RXN -Raijin- (EUR JPN USA),null
70D68C2958B8DF6FC76423AB6FF4375A,テニス ワールドツアー (JPN),null
BF1EEEA72B604C434867DB51587E1934,Hyper Light Drifter - Special Edition (EUR JPN USA),null
40407D5207917C02375EAE62A4EE13C8,Earthworms (EUR USA),null
A8274DE58BA2438BE889C8D6D67EA7EA,One Eyed Kutkh (EUR USA),null
0A4698DF15F3D47590434D420DF31C89,謎解きメール (JPN),null
2BAC5EDF80DDF3AAA7E14BDCC0E34650,Poi - Explorer Edition (EUR USA),null
416458ABB7C422D02FAD0558D7B30E22,Legendary Fishing (CHN EUR KOR),null
3AF78D9FDABF98DD7FDAED3BF00614CF,ぺんぎんくんギラギラWARS (JPN),null
246D1AAD8F48D34384AEF40BDA6B27A9,Arcade Archives City CONNECTION (EUR JPN USA),null
C315AEDD423301AFB9A3CD4D4237F433,Behind The Screen (EUR JPN USA),null
F767F138BF1660BE28842B0F3A970F82,最悪なる災厄人間に捧ぐ (JPN),null
A92D16BB5508F230B2FA4495EC10014A,Tallowmere (EUR USA),null
EADE310509237E7DB3251E18BAAA5FF7,刑事J.B.ハロルドの事件簿　キス・オブ・マーダー (JPN),null
941F7DB0D58A72081817AFEA2230AF8F,Muddledash (EUR USA),null
CF60C601838B526D6DF5603E3E6C10D3,ガンズゴア＆カノーリ２ (JPN),null
86C362EDF89BD0562E177592F1C217D6,Saturday Morning RPG (USA),null
6D858772AF5368E1262D8A6466176421,Mulaka (EUR USA),null
2CDA2E995131D538A81EE0EF7F202947,荒野之槍 重裝上陣 (CHN KOR),null
DD512E847A0C0BE2E2C8070722DEF9A2,The Adventure Pals (EUR USA),null
447DE7509FFE8DC43F1AF258BDFDBB19,Super Dungeon Tactics (EUR USA),null
A6788570F632B8C2F0D11C291DCB9D2B,Yesterday Origins (EUR USA),null
23C8C1366F9A2FCCE85255D7889D3412,TumbleSeed (EUR JPN USA),null
256AB0A1FF2B5824C5420994231869F2,Night in the Woods (EUR USA),null
397A963DA4660090D65D330174AC6B04,Splatoon™ 2 (EUR),null
66B74171E0B53BB266624F97ACB75EA9,Astro Bears Party (EUR USA),null
8BA9C7062D28CE53307802B0EA77634B,Mad Carnage (EUR USA),null
A282CE99633B844E0497DB963451D670,DRAGON BALL XENOVERSE 2 for Nintendo Switch (EUR JPN USA),null
0795F3624BB129B89B571DB7E0952267,Rento Fortune Monolit (EUR JPN USA),null
916D45D79BFE48696376DC0142DDC341,Shantae and the Pirate's Curse (EUR USA),null
CC23FE16ED9C2103FA20D2E1529EF824,Nuclien (EUR USA),null
13583C7AA1812AF2802E7A82419C225C,ラビ×ラビ-パズルアウトストーリーズ- (JPN),null
1FD5480F6ACE0EB9F77126563292DD36,UNBOX - Newbie's Adventure (EUR USA),null
1961251BF284D683AD59EF1E085EAFEE,ACA NEOGEO THE SUPER SPY (EUR JPN USA),null
3C15B8B5FCFF64D185612CFC684FD589,OKAMI HD (EUR USA),null
71A1BE366292282011B5BFE2DB48C706,Hammerwatch (EUR USA),null
F869F29B8909D93B8F6A1EC5BDDAB49F,Owlboy (EUR JPN USA),null
01889E86CC2A22CBBAD8CF35084252BD,Tiny Troopers Joint Ops XL (EUR USA),null
814E15EE0CFA25EC723A56AAFE37BCE1,ACA NEOGEO WORLD HEROES (EUR JPN USA),null
81AE6DB5124FD76AD91BB394A2A77A2D,ROCK'NRACING GRAND PRIX (JPN),null
1871F3F7CFB4FFE77E08EFE27688D541,海のカケラ (JPN),null
5008355648DEE0C16AF806636A386B67,めんトリパズル (JPN),null
9FA54CA447AE736FC32AAE8B48AAB97B,Suicide Guy (JPN),null
B729BB4DE9CC6F827A5633512C9A128A,Unbox - Newbie's Adventure (JPN),null
972FE98F0F397E89009D8F087C194847,Super Toy Cars (JPN),null
E8FA17541A37E514703ABA9F375AA0F5,Dear My Abyss (JPN),null
DC7F497D6B03628BCFC1F74A235534C0,にゃんらぶ ～私の恋の見つけ方～ (JPN),null
127DB4183A2EAC369B380B6FB0B27E93,niconico (JPN),null
481BBF144A4A2E9A9623AD6C9E86E947,Professional Construction – The Simulation (EUR USA),null
8AB80604C69D511F145ED8E1EB954232,Unexplored (EUR USA),null
4CE65FFF21AF3EE8E560AF994825285D,NARUTO SHIPPUDEN - Ultimate Ninja STORM 3 Full Burst HD (EUR USA),null
B2C47907798A09A8B199EBCA185E291C,Alteric (EUR USA),null
61E8FD0B7FC2F2581E3E0FE23044F57C,Cave Story+ (JPN),null
1E986BB24FF2BF4E79161F51B4808BAC,Cities - Skylines - Nintendo Switch™ Edition (EUR JPN USA),null
A0A73705EB8F6B209BEE8F461CCAEB4C,Eekeemoo - Splinters of the Dark Shard (EUR USA),null
38E0EA77F901350756F8CFA6384555C7,ポータルナイツ 体験版 (JPN),null
82D4E4060322C8CF89504D3AF89B5437,ACA NEOGEO SAMURAI SHODOWN II (EUR JPN USA),null
D3070400FF9A22A8BE9F58CA4AC9BA3C,Raging Justice (EUR USA),null
846C52ED012577550F0543CE248930F4,Guns Gore and Cannoli 2 (EUR USA),null
779F5CCB7F550AFF900F0ABDD74C3857,Gunhouse (EUR USA),null
140D763B66EEF3F9D2579210FEF81127,アケアカNEOGEO ザ・キング・オブ・ファイターズ '94 (EUR JPN USA),null
C1FBC2900394DCCF0384A273776CA7FF,Keep Talking and Nobody Explodes (EUR USA),null
DC6D7BBDA83445F4FB46AA588B7CB559,ACA NEOGEO GHOST PILOTS (EUR JPN USA),null
18EDB2B9B24AD00C37229409980D3395,Outlast - Bundle of Terror (EUR USA),null
62DB600D9673AC51241FF1500E37C46A,Disc Jam (EUR USA),null
062DD3BC3CF59885A6762E5A30A14CD1,FIFA 18 (EUR JPN USA),null
E673D08B1AE470C00E58EF0C604C79A5,Pankapu (EUR USA),null
F4604A8E1DB2255FDEC14A57FD2B2901,Big Buck Hunter Arcade (USA),null
4CBEE39065EC88984BABA68A511DDD19,Xenoblade Chronicles 2 - Torna ~ The Golden Country (USA),null
3C163BCD1DF2E9BCF3B008BEC92BE84D,Eternal Edge (USA),null
7D5734CBDC923456C75B255FD27786C7,Johnny Turbo's Arcade - Shoot Out (USA),null
C62FC8634D32E061DF5AF2BD041418A5,Super Saurio Fly (EUR USA),null
4CB8088BF9F615EEAD027D8EAC1C7C14,Quest of Dungeons (EUR USA),null
845B4527CFEEB9B508A5F98C4C6E7F1C,Thimbleweed Park (EUR USA),null
1E36E1E3DBB66452BC8501BD821D91D9,Gekido Kintaro's Revenge (EUR USA),null
3911AABD8C4591D0A7B4E75FA8134640,The Next Penelope (EUR JPN USA),null
8AB48F05AECF75DC390CE4541F1C8D81,インナースペース (JPN),null
D91F852531F5C44CD6D0CDE1DA119579,Energy Balance (EUR USA),null
1806264695E7FEF379914F3A2477F8B4,Crush Your Enemies! (EUR USA),null
8BC2CB9F3771DF1B2B2231A03EB27F30,Wheels of Aurelia (EUR USA),null
5647A78096A8B7BEBFF9A60862161559,PAN-PAN～ちっちゃな大冒険～ (JPN),null
1E416003E8D82D42DB8ED6ABCE2CD05C,Iro Hero (EUR JPN USA),null
7C1627889EEC6FFAAE36C07832617A20,Super Sportmatchen (EUR JPN USA),null
4563CCE1B8B31459744437CB63760933,Outlast 2 (EUR USA),null
5DB3EA7E116411535A28BB4F6438DA70,A.O.T. 2 (EUR),null
A1163C857120F2ED51D1A0C489857285,Dead Fun Pack - Penguins and Aliens Strikes Again (EUR USA),null
7806952E0DBDCB5223EC78FF8088406C,Mega Man X Legacy Collection (EUR USA),null
49218779C47E1CCE8196644C8210BA7B,The Mystery of the Hudson Case (EUR USA),null
5310A75890314E1C83A6E33900C17392,よるのないくに２ ～新月の花嫁～ (JPN),null
625DD98C501EBD6DCA372B72183EE533,剣と魔法と学園モノ。Anniversary Edition (JPN),null
D3222E5BA089F8A5291D65BA792EF2FF,Old School Musical (EUR USA),null
C976774AFC3DDADAEBB8D20BE1F398FB,Furi (EUR USA),null
F639752F5FA028761EF9C25DB534FD07,Azure Striker GUNVOLT - STRIKER PACK (EUR JPN USA),null
2DEE362E5773CFC07C82E8F7FF5DDBE7,Double Dragon 4 (CHN EUR JPN KOR USA),null
35EEAC57C8A7A79C8B585FBE0502DBF2,アケアカNEOGEO NAM-1975 (EUR JPN USA),null
4B5486B24682D794AF8CE9F1F1DF9A27,Just Dance® 2018 Demo (USA),null
C12B1E3DCD8B7FF99668AB64B7F9D79D,Sparkle 2 (EUR USA),null
22D41EFB0E636FB5EDC745BF5B87D07A,Arcade Archives Renegade (EUR JPN USA),null
5D7B299B19405E56EBE28CDE9FB8776A,BLAZBLUE CROSS TAG BATTLE SPECIAL TRIAL (JPN USA),null
8DD99B92E6F47191D1C41B466FC26363,原始人 うぉーりあーず (JPN),null
B83356A389E380E6F01357090167F711,Danger Mouse - The Danger Games (EUR USA),null
0E46AA3442E696223896F59CB92E1A1E,Physical Contact - Picture Place (EUR JPN USA),null
CB957DE8DAF7ED9876151ADA3DB0B537,Frederic - Resurrection of Music (EUR USA),null
EB2CABD9A6F6A165271E80B77DEC0758,ACA NEOGEO AERO FIGHTERS 3 (EUR JPN USA),null
A56BF3941C87F8153B3E2F3B41AF76ED,ACA NEOGEO WORLD HEROES 2 JET (EUR JPN USA),null
D14B5C54F4BB20BE5C92599F7911004C,Oceanhorn - Monster of Uncharted Seas Demo (EUR JPN USA),null
1BECB7B792DB404336CD912AE72EB3AD,Draw a Stickman - EPIC 2 (JPN),null
85CAEB5689AFE65EA21B568408A9416C,Monster Energy Supercross - The Official Videogame (モンスターエナジースーパークロス　オフィシャルビデオゲーム) (JPN),null
520631B1BD5DD5C1E6AD951FF158A292,プリンセスは金の亡者 (JPN),null
0263CFE07655B982D6035111B38E8B72,Hyrule Warriors - Definitive Edition (EUR USA),null
43A0AB2AC1C6AABAA5F5C370D4DE711B,Sleep Tight (USA),null
B80019866C1F916F45B0071B4A5EAA2A,オセロ (EUR JPN USA),null
D0DCB563EC374E83FAB3CFB868B120E2,ファンタシースターオンライン2 クラウド (JPN),null
741175CBDE0B6ADAC845D1BCDBD72427,Them Bombs! (EUR USA),null
75582DADAB1336C8C9112B8E41035F0B,Syberia (EUR USA),null
C1D1FF992E41517DCA00C645D5A13F1D,Agatha Knife (EUR USA),null
9D6C8DEFACDA1BAA2400A8018D108F0D,図書館ＳＷ・名作１００選＋α (JPN),null
3ADF566D270D92B3B79BC906B6EC6E60,ドラゴンクエストⅩ　ベータテスト版 (JPN),null
552353331B48AB6CE514D1402342184E,RiME (EUR JPN USA),null
98AE875E6CE18498F3E297934D8C00F1,ロックマン クラシックス コレクション 2 (JPN),null
B02A0599766C00497E69228340E2C07E,Anima - Gate of Memories - Arcane Edition (EUR USA),null
1A7F4112D15CCB1379FCFE67BB55C8FE,スクウェアボーイ リベンジファイト (JPN),null
FC64F0578A51F672208F1984E488C5D4,ルカノール伯爵 (JPN),null
70AFDF5BC33F9A1D10CACFC86C930C43,テト字ス (JPN),null
64E0CC877FA4951A225029BBE709009F,Robonauts Demo (EUR USA),null
CF9536F8394EE38A9CAE61977C88D9B1,ACA NEOGEO THE LAST BLADE 2 (EUR JPN USA),null
B069D4031F6AE4B5430DA56AB440E39A,ステレデン　バイナリースターズ (JPN),null
C124B99FED8FD4870C2416BF7034E93F,Code of Princess EX (JPN),null
933B3BC8D99424B4820934CB3A0E5DDD,ATOMIK - RunGunJumpGun (EUR USA),null
A00A457E5622AAC6B17329ECA0078446,SNKヒロインズ Tag Team Frenzy (JPN),null
C501D2C07279D7CE707FB1507FC6BDB5,Cosmic Star Heroine (USA),null
3BE52CBB2C0B225168723895C1D1525E,Fire Emblem Warriors™ (EUR KOR USA),null
9881E44A745FB672DA2656AC955DD659,Tesla vs Lovecraft (EUR USA),null
C33B823CE199779FD3A7722EDC1C67C8,Just Shapes & Beats (EUR JPN USA),null
643A010CA88FC12A0B76DAC9BFD85440,SEGA AGES ソニック・ザ・ヘッジホッグ (JPN),null
4C4DC7FBBC06B7755D55457148D995E9,Uurnog Uurnlimited (EUR JPN USA),null
2848A4FA1F611AB5058C9A3859FBC2DF,ジュラシック　ピンボール (JPN),null
74EA5D8C57EB2F39A242F585A490F51B,The Elder Scrolls V - Skyrim (EUR KOR USA),null
FE6A6449B65FB0A4A26539786A3AA807,Freedom Planet (EUR JPN USA),null
F63269FC426856764C7EFF3889BAEBB0,Gakuen Club (EUR JPN USA),null
